🕘️正在更新中，刷新获取最新结果,#genre#
CCTV-7 国防军事,http://123.130.84.106:8154/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=7
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=3
CCTV-7 国防军事,http://123.130.84.106:8154/tsfile/live/0007_1.m3u8
CCTV-7 国防军事,http://182.150.23.74:808/hls/7/index.m3u8
CCTV-7 国防军事,http://125.42.151.116:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7 国防军事,https://iptv.catvod.com/live.php?id=CCTV7&line=9
CCTV-8 电视剧,http://8.138.7.223/tv/mgitv.php?id=43
CCTV-8 电视剧,http://8.138.7.223/tv/mgitv.php?id=44
CCTV-8 电视剧,http://8.138.7.223/tv/mgitv.php?id=45
CCTV-8 电视剧,http://8.138.7.223/tv/mgitv.php?id=41
CCTV-8 电视剧,http://124.165.251.82:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8 电视剧,http://112.46.85.60:8009/hls/8/index.m3u8
CCTV-8 电视剧,http://192.151.150.154/live/cctv8k.m3u8
CCTV-8 电视剧,http://112.27.235.94:8000/hls/9/index.m3u8
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=4
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=10
CCTV-8 电视剧,http://123.163.114.168:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8 电视剧,http://123.163.114.168:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=14
CCTV-8 电视剧,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8
CCTV-8 电视剧,https://iptv.catvod.com/live.php?id=CCTV8&line=15
CCTV-9 纪录,https://xykt-fix.github.io/Y77.m3u8
CCTV-9 纪录,http://8.138.7.223/tv/mgitv.php?id=48
CCTV-9 纪录,http://8.138.7.223/tv/mgitv.php?id=50
CCTV-9 纪录,http://8.138.7.223/tv/mgitv.php?id=47
CCTV-9 纪录,http://8.138.7.223/tv/mgitv.php?id=49
CCTV-9 纪录,http://8.138.7.223/tv/mgitv.php?id=46
CCTV-9 纪录,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV-9 纪录,http://38.75.136.137:98/gslb/dsdqpub/cctv9hd.m3u8?auth=testpub
CCTV-9 纪录,http://112.27.235.94:8000/hls/10/index.m3u8
CCTV-9 纪录,https://iptv.catvod.com/live.php?id=CCTV9&line=3
CCTV-9 纪录,http://123.163.114.168:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9 纪录,http://123.163.114.168:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9 纪录,http://222.169.85.8:9901/tsfile/live/0009_1.m3u8
CCTV-9 纪录,http://123.130.84.106:8154/tsfile/live/0009_1.m3u8
CCTV-9 纪录,http://182.150.23.74:808/hls/9/index.m3u8
CCTV-10 科教,http://8.138.7.223/tv/mgitv.php?id=51
CCTV-10 科教,http://8.138.7.223/tv/mgitv.php?id=54
CCTV-10 科教,http://8.138.7.223/tv/mgitv.php?id=55
CCTV-10 科教,http://8.138.7.223/tv/mgitv.php?id=52
CCTV-10 科教,http://8.138.7.223/tv/mgitv.php?id=53
CCTV-10 科教,http://8.138.7.223/tv/mgitv.php?id=56
CCTV-10 科教,http://74.91.26.218:82/live/cctv10hd.m3u8
CCTV-10 科教,http://112.27.235.94:8000/hls/11/index.m3u8
CCTV-10 科教,http://123.163.114.168:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=2
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=6
CCTV-10 科教,http://123.163.114.168:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=8
CCTV-10 科教,https://iptv.catvod.com/live.php?id=CCTV10&line=10
CCTV-10 科教,http://222.169.85.8:9901/tsfile/live/0010_1.m3u8
CCTV-11 戏曲,http://8.138.7.223/tv/mgitv.php?id=60
CCTV-11 戏曲,http://8.138.7.223/tv/mgitv.php?id=58
CCTV-11 戏曲,http://8.138.7.223/tv/mgitv.php?id=57
CCTV-11 戏曲,http://8.138.7.223/tv/mgitv.php?id=59
CCTV-11 戏曲,http://112.27.235.94:8000/hls/12/index.m3u8
CCTV-11 戏曲,http://74.91.26.218:82/live/cctv11hd.m3u8
CCTV-11 戏曲,http://123.163.114.168:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=4
CCTV-11 戏曲,http://123.163.114.168:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=7
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=5
CCTV-11 戏曲,https://iptv.catvod.com/live.php?id=CCTV11&line=3
CCTV-11 戏曲,http://222.169.85.8:9901/tsfile/live/0011_1.m3u8
CCTV-11 戏曲,http://182.150.23.74:808/hls/11/index.m3u8
CCTV-11 戏曲,http://123.130.84.106:8154/tsfile/live/0011_1.m3u8
CCTV-12 社会与法,http://8.138.7.223/tv/mgitv.php?id=63
CCTV-12 社会与法,http://8.138.7.223/tv/mgitv.php?id=62
CCTV-12 社会与法,http://8.138.7.223/tv/mgitv.php?id=64
CCTV-12 社会与法,http://8.138.7.223/tv/mgitv.php?id=61
CCTV-12 社会与法,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12 社会与法,http://112.46.85.60:8009/hls/507/index.m3u8
CCTV-12 社会与法,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
CCTV-12 社会与法,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
CCTV-12 社会与法,http://74.91.26.218:82/live/cctv12hd.m3u8
CCTV-12 社会与法,http://112.27.235.94:8000/hls/13/index.m3u8
CCTV-12 社会与法,http://123.163.114.168:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12 社会与法,http://123.163.114.168:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12 社会与法,https://iptv.catvod.com/live.php?id=CCTV12&line=5
CCTV-12 社会与法,https://iptv.catvod.com/live.php?id=CCTV12&line=6
CCTV-12 社会与法,http://222.169.85.8:9901/tsfile/live/0012_1.m3u8
CCTV-13 新闻,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV-13 新闻,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV-13 新闻,http://8.138.7.223/tv/mgitv.php?id=68
CCTV-13 新闻,http://8.138.7.223/tv/mgitv.php?id=66
CCTV-13 新闻,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV-13 新闻,http://112.27.235.94:8000/hls/14/index.m3u8
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=4
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=12
CCTV-13 新闻,http://123.163.114.168:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=2
CCTV-13 新闻,https://iptv.catvod.com/live.php?id=CCTV13&line=13
CCTV-13 新闻,http://222.169.85.8:9901/tsfile/live/0013_1.m3u8
CCTV-13 新闻,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13 新闻,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8
CCTV-13 新闻,http://go.bkpcp.top/mg/cctv13
CCTV-14 少儿,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV-14 少儿,http://8.138.7.223/tv/mgitv.php?id=72
CCTV-14 少儿,http://8.138.7.223/tv/mgitv.php?id=70
CCTV-14 少儿,http://8.138.7.223/tv/mgitv.php?id=73
CCTV-14 少儿,http://8.138.7.223/tv/mgitv.php?id=71
CCTV-14 少儿,http://8.138.7.223/tv/mgitv.php?id=69
CCTV-14 少儿,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-14 少儿,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV-14 少儿,http://112.27.235.94:8000/hls/15/index.m3u8
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV14&line=6
CCTV-14 少儿,http://123.163.114.168:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,http://123.163.114.168:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV14&line=3
CCTV-14 少儿,https://iptv.catvod.com/live.php?id=CCTV14&line=4
CCTV-14 少儿,http://222.169.85.8:9901/tsfile/live/0014_1.m3u8
CCTV-15 音乐,https://xykt-fix.github.io/play/a02e/index.m3u8
CCTV-15 音乐,http://8.138.7.223/tv/mgitv.php?id=74
CCTV-15 音乐,http://8.138.7.223/tv/mgitv.php?id=75
CCTV-15 音乐,http://8.138.7.223/tv/mgitv.php?id=76
CCTV-15 音乐,http://8.138.7.223/tv/mgitv.php?id=77
CCTV-15 音乐,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
CCTV-15 音乐,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV-15 音乐,http://112.27.235.94:8000/hls/16/index.m3u8
CCTV-15 音乐,http://123.163.114.168:85/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15 音乐,http://123.163.114.168:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15&line=3
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15&line=5
CCTV-15 音乐,https://iptv.catvod.com/live.php?id=CCTV15&line=4
CCTV-15 音乐,http://222.169.85.8:9901/tsfile/live/0015_1.m3u8
CCTV-15 音乐,http://123.130.84.106:8154/tsfile/live/0015_1.m3u8
CCTV-16 奥林匹克,http://8.138.7.223/tv/mgitv.php?id=78
CCTV-16 奥林匹克,http://drive.mxmy.net:8888/udp/239.3.1.184:8001
CCTV-16 奥林匹克,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16 奥林匹克,https://iptv.catvod.com/live.php?id=CCTV16&line=1
CCTV-16 奥林匹克,http://74.91.26.218:82/live/cctv16hd.m3u8
CCTV-16 奥林匹克,https://iptv.catvod.com/live.php?id=CCTV16&line=2
CCTV-16 奥林匹克,http://183.11.239.36:808/hls/169/index.m3u8
CCTV-16 奥林匹克,http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV-16 奥林匹克,https://iptv.catvod.com/live.php?id=CCTV16
CCTV-17 农业农村,http://8.138.7.223/tv/mgitv.php?id=81
CCTV-17 农业农村,http://8.138.7.223/tv/mgitv.php?id=82
CCTV-17 农业农村,http://8.138.7.223/tv/mgitv.php?id=79
CCTV-17 农业农村,http://8.138.7.223/tv/mgitv.php?id=80
CCTV-17 农业农村,http://74.91.26.218:82/live/cctv17hd.m3u8
CCTV-17 农业农村,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=5
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=2
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=3
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=6
CCTV-17 农业农村,https://iptv.catvod.com/live.php?id=CCTV17&line=1
CCTV-17 农业农村,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8
CCTV-17 农业农村,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17 农业农村,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8
CCTV-17 农业农村,http://183.11.239.36:808/hls/35/index.m3u8
CCTV-老故事,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
CHC动作电影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC动作电影,http://107.150.60.122/live/chcdz.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC动作电影,https://iptv.catvod.com/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&line=2
CHC动作电影,https://iptv.catvod.com/live.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1&line=1
CHC家庭影院,http://107.150.60.122/live/chcjt.m3u8
CHC家庭影院,http://198.204.228.26/live/chcjt.m3u8
CHC家庭影院,http://192.151.150.154/live/chcjt.m3u8
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,https://iptv.catvod.com/live.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2
CHC高清电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
CHC影迷电影,http://eastscreen.tv/ooooo.php?id=chchd

📺CETV（中国教育电视台）,#genre#
CETV-1 教育综合,https://iptv.catvod.com/live.php?id=CETV1&line=1
CETV-1 教育综合,https://iptv.catvod.com/live.php?id=CETV1
CETV-2 教育教学,https://iptv.catvod.com/live.php?id=CETV2
CETV-3 北京地面,http://ott.mobaibox.com/PLTV/3/224/3221227018/index.m3u8
CETV-4 职业教育（空中课堂）,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226724/1.m3u8

💰央视付费频道,#genre#
CCTV-第一剧场,http://dassby.qqff.top:99/live/第一剧场/index.m3u8
CCTV-第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV-风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV-风云剧场,http://dassby.qqff.top:99/live/风云剧场/index.m3u8
CCTV-怀旧剧场,http://dassby.qqff.top:99/live/怀旧剧场/index.m3u8
CCTV-怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub
CCTV-风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV-风云音乐,http://dassby.qqff.top:99/live/风云音乐/index.m3u8
CCTV-世界地理,http://38.75.136.137:98/gslb/dsdqpub/sjdl.m3u8?auth=testpub
CCTV-世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8
CCTV-世界地理,https://shcm-stream-cf1.stream.264788.xyz/cms001/ch00000090990000001620/index.m3u8?streamid=8a034b40397504e25b3775c772237996&streamkey=01vY5fRxC8VyKg4oq30vfikHXTCAKySLP29l6OG91kQlzDttHgzNLkUw5kivm3PfNsVHJv5FgdsPBYFYI2IWpt7tfRCuFHqLT2pvX67ubMds8jl2DHtvOh0&token=1775754349-4f33f4f84a4abeba-0-91687dc8c9325092efa1d00f330d2710
CCTV-央视文化精品,http://107.150.60.122/live/ysjp.m3u8
CCTV-央视文化精品,http://38.75.136.137:98/gslb/dsdqpub/ysjp.m3u8?auth=testpub
CCTV-央视台球,http://dassby.qqff.top:99/live/央视台球/index.m3u8
CCTV-央视台球,http://38.75.136.137:98/gslb/dsdqpub/ystq.m3u8?auth=testpub
CCTV-风云足球,http://38.75.136.137:98/gslb/dsdqpub/fyzq.m3u8?auth=testpub
CCTV-风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
CCTV-高尔夫·网球,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
CCTV-高尔夫·网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub
CCTV-兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub
CCTV-女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
CCTV-女性时尚,http://dassby.qqff.top:99/live/女性时尚/index.m3u8
CCTV-电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub

📺CGTN（中国国际电视台）,#genre#
CGTN 国际,https://0472.org/hls/cgtn.m3u8
CGTN 国际,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8
CGTN-Documentary （CGTN纪录）,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8
CGTN-Documentary （CGTN纪录）,https://0472.org/hls/cgtnd.m3u8
CGTN-Documentary （CGTN纪录）,https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8
CGTN-Español （CGTN西语）,https://0472.org/hls/cgtnx.m3u8
CGTN-Français （CGTN法语）,https://0472.org/hls/cgtnf.m3u8
CGTN-Français （CGTN法语）,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8
CGTN-العربية （CGTN阿语）,https://0472.org/hls/cgtna.m3u8
CGTN-Pусский （CGTN俄语）,https://0472.org/hls/cgtne.m3u8
CGTN-Pусский （CGTN俄语）,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8

📡卫视频道,#genre#
安徽卫视,http://101.66.199.247:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://101.66.198.115:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://101.66.198.8:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
安徽卫视,http://222.134.245.16:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
安徽卫视,https://iptv.catvod.com/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86&line=3
